probe_id,GSM178746,GSM180372,GSM180373,GSM180374,GSM180375,GSM180376,GSM180377,GSM180378,GSM180379,GSM180380,GSM180381,GSM180382,GSM180383,GSM180384,GSM180385,GSM180386,GSM180387,GSM180388,GSM180389,GSM180390
1552459_a_at,691.753,290.895,918.032,4953.01,652.083,288.898,388.32,3420.78,212.69,383.908,595.921,3299.18,126.243,4989.99,292.028,5394.97,4708.66,245.153,1069.51,753.457
1552461_at,296.29,166.188,527.581,424.865,2054.15,376.249,7565.57,541.463,2022.29,213.008,2440.03,454.077,938.851,126.9,940.587,6130.75,852.473,802.474,3819.71,1367.32
1552463_at,1090.7,14280,631.668,330.061,354.696,949.922,4267.59,3338.77,286.236,2662.04,6647.09,347.868,3708.86,6284.32,464.257,3830.2,484.008,3852.53,929.179,252.972
1552466_x_at,807.496,7129.62,5497.65,8518.87,435.184,350.08,249.985,9471.54,3341.11,347.133,577.933,6390.27,4778.77,2761.62,2967.04,164.104,6573.86,4059.84,5853.8,6288.6
1552467_at,2631.23,1051.83,1883.37,1213.17,842.857,543.709,2355.03,2981.03,6853.19,4482.44,8864.39,1140.29,1136.61,1090.43,4657.22,3666.69,328.874,4860.24,1553.81,2877.95
1552468_a_at,9117.76,294.883,1627.56,558.442,749.271,456.576,311.091,1161.53,240.301,530.464,922.651,314.814,498.944,186.457,328.396,609.251,302.432,3623.38,812.754,453.783
1552470_a_at,294.952,230.736,198.869,1136.03,2959.72,5958.66,287.03,676.776,3616.01,1144.96,588.842,706.321,122.541,187.529,1728.31,368.047,176.013,151.443,375.852,5732.38
1552472_a_at,9587.46,290.634,366.364,1080.86,4950.63,333.596,487.183,1063.81,227.569,1969.02,349.785,4453.8,10017.6,4436.97,1370.32,296.45,8330.77,3562.8,8987.22,2951.51
1552473_at,297.034,440.417,502.063,388.64,643.606,3782.24,3128.56,947.769,440.707,239.498,944.274,244.379,374.918,4514.91,510.058,6662.65,593.152,482.825,411.945,459.454
1552474_a_at,456.711,293.282,1839.99,324.114,3989.4,1424.94,3382.74,5596.36,7356.72,3340.54,5928.46,5194.54,971.503,3355.72,233.478,732.787,451.218,326.938,230.922,280.513
1552476_s_at,391.833,2604.59,2372.63,4203.78,777.169,441.669,506.209,341.061,283.747,154.283,314.455,245.933,233.779,363.414,242.549,248.355,2690.75,227.428,328.194,811.515
1552477_a_at,3055.45,6875.77,457.804,475.054,2650.98,947.232,6233.44,3781.9,184.496,466.479,3366.9,3905.9,7099.67,4734.05,299.032,330.996,373.298,2893.07,2406.79,208.022
1552478_a_at,698.279,494.902,1117.41,3805.92,1125.59,367.95,3124.88,821.975,441.628,4447.49,243.64,1022.73,199.435,797.662,3004.65,498.172,790.689,1128.02,486.873,1414.23
1552480_s_at,749.66,4595.66,542.364,7201.67,2784.08,5560.45,3209.65,1087.35,4162.75,180.472,848.852,967.734,3403.17,3488.49,2157.75,390.818,1935.61,1009.72,3709.28,7511.77
1552481_s_at,447.815,796.993,1415.05,990.232,3982.41,440.154,4195.08,6362.53,2106.1,1631.84,9243.78,2152.26,3525.35,4996.08,7114.75,544.819,2063.17,5632.67,6660.22,1044.61
1552482_at,4052.88,512.603,541.755,1648.98,656.852,1844.38,374.292,1004.38,1694.66,3566.07,1783.6,6780.22,4660.4,482.454,2000.13,7949.59,275.181,4047.92,2909.55,1551.53
1552484_at,951.187,1076.14,1108.9,5916.88,4538.71,864.431,777.803,7226.34,774.768,703.441,1199.91,757.126,718.745,472.092,9178.14,2695.88,413.659,505.91,4046.85,7453.83
1552485_at,732.145,583.125,7301.89,895.63,6207.26,7561.77,309.606,539.392,5443.78,458.72,753.17,271.956,1417.5,457.649,460.171,4896.32,884.12,656.662,3129.17,242.324
1552486_s_at,2248.23,150.804,896.93,870.943,6584.79,5368.79,3874.2,4413.27,353.567,324.845,278.939,1052.74,1900.65,1608.08,2003.6,1169.62,471.841,188.836,3172.28,3716.56
1552487_a_at,370.986,296.595,327.494,344.401,4792.78,1406.77,5222.38,825.345,250.186,1833.66,3431.56,250.679,970.311,3250.16,2233.9,1133.57,3714.23,3423.72,1065.68,3787.57
1552489_s_at,1712.18,4412.91,2600.21,352.931,5834.24,5121.45,3539.98,4279.23,892.602,326.897,371.537,333.959,1436.27,199.492,2226.23,1116.38,383.805,2561.29,334.616,3366.25
1552490_at,3756.69,1036.71,502.262,3071.43,7390.17,2855.35,399.464,1040.38,8066.88,1036.48,988.589,280.966,234.053,354.367,3646.95,7592.75,7514.07,3649.1,195.4,2683.49
1552491_at,639.627,932.553,349.34,2048.49,642.796,688.927,4199.9,838.131,754.708,257.15,311.949,225.875,723.71,213.202,589.305,257.939,1526.87,799.965,2287.66,3323.21
1552493_s_at,4695.64,620.867,3004.52,1408.81,926.04,705.644,4093.71,9191.49,301.25,223.279,931.953,216.904,402.534,289.115,1211.19,710.108,196.989,1489.7,210.074,187.674
1552494_at,10448.5,7975.83,3798.52,6785.39,5374.97,3340.17,5520.44,1699.52,2805.18,4336.55,1644.75,1705.78,2304.07,247.591,624.896,595.557,486.613,3852.87,334.923,10404.7
1552496_a_at,608.281,476.377,2849.65,474.16,4307.59,802.085,274.321,2055.75,412.664,389.317,1064.17,292.034,1576.04,364.455,2170.94,189.232,336.627,1082.86,204.354,3350.04
1552497_a_at,830.15,3028.1,859.914,711.999,1171.95,4272.79,397.778,510.815,166.489,1047.07,800.629,576.256,187.623,7021.31,4917.6,5374.42,8546.49,1078.29,187.827,462.149
1552498_at,423.203,418.632,889.363,633.166,995.742,433.124,1031.17,470.517,6426.88,2190.76,5439.57,248.584,707.264,958.205,306.616,4441.04,7035.85,2846.47,262.868,8701.55
1552499_a_at,400.756,8327.11,6434.38,851.992,361.874,3678.54,287.198,5807.31,1429.61,3091.42,631.674,3153.58,191.252,2204.65,308.296,1167.25,10258.8,1036.45,2342.15,224.85
1552501_a_at,464.791,3149.71,740.246,847.47,862.245,400.263,365.861,4075.15,3883.72,673.099,267.081,3739.01,295.045,631.286,547.625,411.846,2410.86,706.385,279.313,767.225
1552502_s_at,1602.04,872.107,2052.6,392.944,940.626,2460.62,1026.47,3991.86,742.819,759.516,813.729,5864.28,3497.75,1442.06,974.789,8916.48,413.086,3432.23,2895.59,7077.76
1552503_at,6323.33,325.928,500.474,674.017,3533.79,404.435,453.557,3347.27,2054.91,5665.62,850.341,259.885,718.009,1040.77,538.806,281.108,333.017,343.981,367.732,247.738
1552504_a_at,8295.99,660.202,719.578,4360.74,1312.47,765.133,1533.32,4312.83,429.653,4783.94,6487.83,1805.76,1050.53,1226.36,1218.25,770.794,1360.04,9108.64,3073.53,7423.9
1552506_at,350.554,2306.84,998.368,378.988,9729.07,261.151,5126.4,5780.01,589.01,1208.84,1002.64,3219.07,2229.33,287.498,756.004,794.702,741.102,286.384,401.27,1058.76
1552507_at,490.33,295.03,433.575,4240.46,3415.99,1005.71,1490.34,325.072,199.54,130.086,7112.87,337.19,142.856,1100.94,4448.95,167.657,2509.06,1889.86,151.245,1096.07
1552508_at,632.057,279.881,2345.21,5152.2,569.396,260.3,1872.58,8491.45,595.584,1772.4,5998.69,206.222,228.6,150.699,490.363,2367.39,313.903,366.779,186.927,274.156
1552509_a_at,562.862,6664.48,4370.04,5274.82,7318.78,4086.78,3870.43,6450.11,3501.8,2518.42,721.673,212.52,122.714,3400.58,965.017,311.918,6004.94,585.009,760.777,1150.52
1552510_at,14043.9,2827.51,5274.34,4024.98,299.809,898.709,6616.91,6538.78,290.113,3141.54,1040.92,6512.75,1693.93,401.752,2055.27,4577.89,2758.53,541.342,7179.17,316.431
1552511_a_at,5613.76,2575.36,268.098,2644.94,4198.14,296.536,5924.37,324.041,2836.14,176.838,2124.54,965.753,397.553,4263.72,275.692,3266.9,707.102,178.841,397.007,902.297
1552514_at,663.854,365.649,333.344,252.363,4122.34,244.079,1402.88,2565.25,2903.56,2018.77,214.08,1268.15,278.671,3177.99,1155.22,9800.73,224.864,3620.78,202.769,2295.11
1552515_at,10399.4,1297.18,524.86,3282.63,4362.6,3431.42,5014.13,1361.32,285.307,4271,3214.84,935.879,1129.18,898.362,4590,284.345,871.318,626.731,2111.46,5757.85
1552516_a_at,271.685,5018.06,2132.09,1392.17,2469.58,1221.89,2696.3,238.773,2883.99,219.919,386.355,3381.6,206.59,176.559,1262.77,3487.5,4302.73,2819.08,5017.63,2351.58
1552518_s_at,8298.86,338.606,407.78,218.291,218.753,790.056,140.818,212.838,531.291,172.089,976.848,1506.8,302.447,183.861,473.329,380.828,283.736,490.667,294.267,342.966
1552519_at,4731.21,8269.78,6654.93,8086.49,1060.39,9402.16,1668.36,1089.68,815.295,4218.61,2358.63,315.381,225.364,2311.11,477.722,253.859,2558.28,3944.21,3334.57,5416.71
1552520_at,3482.91,438.849,407.066,1427.03,770.324,792.437,262.434,8937.34,1709.96,1570.66,662.184,711.714,901.095,729.257,288.247,5244.45,5310.63,1317.23,265.915,503.916
1552521_a_at,391.28,1994.9,265.695,264,5150.91,3151.27,332.311,624.868,401.095,135.283,932.12,522.614,4576.54,628.235,597.308,3386.12,816.847,142.191,352.527,282.09
1552522_at,4486.49,8451.14,9721.88,1016.43,953.978,6726.63,2068.86,2801.15,4876.56,6329.77,4004.96,5424.12,7158,1774.44,734.913,416.735,5998.69,255.54,3199.36,11926.2
1552523_a_at,271.479,5250.87,6505.73,715.655,821.871,2100.14,1739.41,3370.55,2373.91,150.073,1142.82,2670.16,162.851,1493.94,2836.5,4684.84,203.232,2789.85,240.417,9265.54
1552524_at,327.561,533.311,7687.91,331.46,4101.72,6156.01,1643.83,541.529,551.755,576.521,332.789,405.943,1355.62,1182.14,925.458,419.141,524.311,1193.31,5466.63,1366.38
1552526_at,4442.53,471.69,5425.39,6608.4,247.874,3449.44,3390.07,1920.2,603.2,189.448,5015.68,2850.7,774.136,575.876,437.112,8041.67,2109.26,1019.67,691.122,4849.74
1552528_at,1158.32,653.262,3319.03,485.666,309.75,773.44,307.621,3468.04,624.689,2926.96,899.628,637.569,474.035,747.963,495.102,18906.3,195.109,688.834,1468.19,1592.41
1552531_a_at,10552.3,4245.26,341.753,864.763,6588.81,309.404,6732.63,7264.08,258.335,1153.69,351.806,181.94,635.768,1317.49,215.455,243.168,120.597,4928.3,159.515,380.804
1552532_a_at,697.214,3572.12,780.256,2553.38,564.155,703.145,846.66,2411.37,2150.94,427.518,354.25,398.526,869.337,796.313,591.663,820.631,416.367,1121.38,1094.93,296.85
1552535_at,1215.95,1060.71,4663.59,7610.67,2226.91,2435.44,858.394,1196.91,1059.6,1934.58,927.917,985.446,3760.77,5867.62,4792.21,8303.7,924.717,5505.81,1215.77,5104.51
1552536_at,5287.33,1716.58,2099.58,5756.72,1192.01,1906.71,1363.25,5346.67,165.87,303.772,3908.71,4365,2170.09,6882.8,924.476,262.717,1908.53,897.162,5291.54,3916.14
1552538_a_at,394.696,293.912,1036.64,294.518,4366.58,1470.31,701.881,443.843,1362.02,3539,435.376,275.629,291.083,1380.25,440.583,310.249,3013.58,598.096,883.211,1024.82
1552540_s_at,10953.6,270.202,735.986,2034.67,737.986,454.133,4060.36,3831.39,3634.55,3604.91,5286.11,5987.5,1087.18,957.68,332.841,517.766,1111.13,1726.15,445.241,1093.61
1552541_at,6050.77,772.725,5916.51,982.679,387.589,606.982,10978.9,388.975,3783.91,351.698,2142.98,908.432,2983.58,6727.2,281.107,249.743,1840.73,2029.9,4439.32,4876.14
1552542_s_at,651.822,8786.37,2089.89,849.725,307.683,908.298,5111.99,4044.31,6452.74,5558.26,680.255,5864.67,4897.08,2661.82,571.185,13118.3,4684.69,4660.29,4870.38,5531
1552543_a_at,731.441,3951.27,1193.43,6354.17,4688.76,385.071,2175.88,461.037,510.285,2290.28,353.091,378.555,192.429,238.29,278.982,3226.33,570.39,643.716,1874.69,227.068
1552544_at,345.582,3505.5,4383.1,524.498,292.569,327.186,4593.8,316.927,159.898,215.907,270.361,1037.9,897.613,4627.51,3836.2,627.197,7906.07,254.78,209.75,441.898
1552546_a_at,10753,5319.49,233.894,2599.07,1602,465.544,273.932,230.64,4670.89,1670.6,509.463,2154.49,3073.63,2416.06,3097.29,865.615,2708.99,517.223,201.077,329.832
1552548_at,5762.92,2038.09,412.485,370.71,4198.88,365.461,6636.08,381.94,1340.03,1436.76,299.34,283.834,353.331,4302.9,2962.69,312.599,556.029,5203.8,463.807,392.139
1552549_a_at,509.676,2035.66,1913.26,4022.36,525.562,419.718,333.834,4952.73,229.755,208.725,2476.61,976.445,357.926,539.423,3081.47,2784.1,5594.1,1654.4,623.701,374.592
1552552_s_at,424.532,2318.67,512.981,553.148,369.618,1214.64,3746.34,203.415,801.356,3791.76,5314.98,268.161,5942.58,3322.87,794.527,450.864,854.173,790.299,2256.21,571.199
1552553_a_at,5397.4,4379.66,11081.2,2600.65,1485.41,9755.94,827.668,441.392,2203.94,5860.58,8626.43,8711.4,14048.8,14399.9,7515.6,419.713,529.086,7968.26,10265.5,7820.65
1552554_a_at,1722.63,2116.91,5927.37,4446.96,309.796,2988.41,268.35,622.284,3316.34,262.657,3622.57,1259.48,192.806,473.891,208.977,182.344,700.6,1183.69,1706.2,436.196
1552555_at,880.981,332.919,457.729,1635.94,5331.08,265.38,5430.32,8895.33,1427.94,2493.46,1697.78,1026.43,290.605,2861.42,1061.41,2377.74,493.214,6598.63,216.068,396.677
1552557_a_at,1436.7,3608.95,5753.24,238.349,8453.71,539.032,2673.26,595.213,486.495,300.745,5231.77,560.09,3432.25,703.434,901.805,3941.18,323.692,228.558,1224.62,209.411
1552558_a_at,527.686,10210.8,789.364,5136.23,3622.77,8679.07,3822.47,772.517,1373.99,480.166,366.071,1527.14,3626.77,3661.87,2118.49,612.181,344.678,718.421,230.971,3968.86
1552559_a_at,321.04,524.184,345.183,477.126,923.444,1537.44,333.628,1169.59,188.513,239.335,1091.07,261.11,463.404,8238.93,5626.04,8482.05,7692.54,1194.72,2354.15,2304.74
1552562_at,11769.3,15398.9,2360.41,1155.76,353.112,7285.17,4483.74,184.884,190.527,4921.4,1369.51,3035.07,9637.43,714.128,361.477,4823.54,337.75,931.25,529.37,9683.96
1552563_a_at,417.976,485.062,2661.13,1434.56,338.301,6987.14,7149.93,884.513,383.644,383.265,582.355,751.513,1787.19,2728.02,514.777,5600.55,371.037,379.27,351.81,885.997
1552564_at,400.139,441.014,11015.9,386.074,4441.22,427.572,4127.47,6388.56,2459.54,370.863,3324.55,3666.5,518.451,630.278,891.689,596.857,205.11,552.542,172.977,245.309
1552566_at,288.321,251.27,2262.79,3212.32,3667.18,263.543,2993.27,732.855,283.11,578.303,2035.03,276.238,4376.65,421.234,336.57,303.473,263.717,763.201,240.209,4087.6
1552568_at,1122.94,254.505,672.67,374.968,1792.68,4010.62,4458.62,4046.66,6818.68,2513.73,832.844,363.826,1639.8,275.439,636.142,370.265,261.484,315.233,580.666,3565.9
1552569_a_at,168.085,5491.36,729.713,944.292,3390.29,276.161,228.026,290.092,2940.56,170.361,4198.95,674.947,695.358,353.488,1522.23,289.08,6396.25,2408.9,2008.11,5284.59
1552570_at,7996.84,9328.05,4857.06,2160.02,609.445,750.587,10166.2,730.108,10185.5,2599.5,9235.18,1394.91,482.914,4120.16,554.39,2941.42,1126.53,7022.88,534.685,586.338
1552572_a_at,614.814,4578.13,661.35,3351.74,4755.37,193.451,206.528,470.673,113.071,1441.89,4664.93,162.54,5842.79,549.939,427.622,1082.33,471.677,3084.45,619.343,215.405
1552573_s_at,5534.76,231.652,255.994,243.297,493.806,250.085,6673.29,4069.41,444.493,3955.49,1679.82,1522.1,3677.62,1994.04,374.852,267.528,4651.04,198.281,203.303,633.826
1552575_a_at,1681.57,406.511,456.592,3946.88,561.868,790.728,184.229,4363.82,528.632,3741.57,9616.36,441.976,481.193,1095.14,4840.49,11667.3,940.155,487.174,511.191,337.996
1552576_at,4178.58,960.612,600.778,5067.51,370.961,4074.18,732.115,2464.87,4913.61,303.162,334.232,1041.01,196.589,2653.86,440.024,279.61,492.137,1943.51,223.133,509.047
1552578_a_at,239.766,446.83,236.894,283.947,768.99,721.802,3929.14,5616.88,182.972,1558.22,376.039,506.669,1381.27,5195.17,306.391,187.072,1181.87,336.072,134.813,201.553
1552579_a_at,1051.94,2786.78,4116.25,2788.31,558.335,644.668,1115.61,5445.89,1347.66,5443.71,378.01,3810.01,262.82,2322.85,1015.55,263.126,4434.21,1722.61,595.129,237.141
1552580_at,741.04,219.434,1818.59,6365.35,2856.82,5680.18,2440.37,4301.13,1650.11,176.661,528.144,3820.64,2527.83,3497.94,265.781,1284.19,321.754,4199.54,322.152,1680.41
1552582_at,368.196,567.28,753.706,172.709,293.353,2161.43,993.232,609.925,3689.22,168.414,281.319,1178.81,2976.36,193.671,5762.66,646.175,1876.78,258.727,191.256,7899.83
1552583_s_at,897.246,273.841,9586.2,298.567,958.622,264.361,2092.29,3059.85,2993.62,289.747,295.258,590.526,987.759,658.704,6210.14,3529.48,313.176,409.589,2288.52,685.658
1552584_at,2845.02,799.167,689.639,3457.73,407.38,287.441,2517.57,453.928,309.877,6583.62,817.383,801.953,578.324,180.061,2445.16,1645.3,6969.9,1424.06,405.409,8790.64
1552585_s_at,233.184,4127.9,1634.7,458.138,230.799,6588.27,4612.76,6386.23,220.791,2835.45,246.692,3020.52,464.766,595.248,1501.38,1129.41,4032,262.399,1937.92,1145.63
1552586_at,6922.62,977.121,2670.63,4181.93,2979.2,404.11,8623.99,395.273,1548.19,3296.71,1822.66,3213.66,4171.82,2754.95,3047.79,247.237,5293.05,6386.43,3246.78,1351.97
1552587_at,502.563,1142.15,5956.9,5201.17,2973.42,3079.12,450.174,4340.16,411.268,2861.29,267.58,793.229,4729.75,2622.47,4312.19,284.486,5193.38,2455.55,225.05,1764.32
1552588_a_at,6101.58,474.538,232.09,397.058,632.049,1816.56,665.531,316.31,139.891,457.012,310.393,392.756,998.937,1055.68,324.69,4659.57,4859.44,3552.36,1254.41,4692.59
1552590_a_at,6721.76,590.842,396.712,2613.18,2014.69,233.486,1062.77,910.181,507.999,1975.07,526.607,296.431,510.223,976.986,201.771,6743.67,815.557,452.549,1524.82,181.853
1552592_at,2699.78,6162.3,1756.26,725.609,1842.91,5461.8,1897.97,436.917,956.899,4745.45,3384.84,707.105,3457.51,373.585,10386.5,299.097,3125.84,297.596,211.806,974.082
1552594_at,1086.32,871.608,451.696,2173.34,900.93,446.244,3108.76,3426.44,550.196,263.423,2708.56,627.218,359.85,3570.21,2152.51,425.028,830.086,784.938,794.198,5163.46
1552596_at,2227.82,2984.88,4337.73,376.118,307.633,2356.73,3976.73,7412.57,425.616,244.058,4151.75,417.001,7893.46,7421.81,223.598,3846.84,349.566,3204.68,1593.05,1051.73
1552598_at,401.396,3912.38,1501.14,569.645,6759.32,8303.79,7497.89,1128.08,2561.76,1377.07,3268.32,1849.86,7545.48,295.03,362.886,2278.65,4766.69,240.098,4977.14,318.561
1552599_at,12857.5,3434.99,6049.3,8490,4901.36,781.388,11242.8,4958.91,4679.86,6463.36,1471.81,5195,1818.75,1793.87,197.792,3478.88,13583.1,2309.19,4138.6,4677.78
1552602_at,344.762,976.574,3251.75,1085.88,2056.9,6197.86,8621.33,2556,718.953,4216.8,6313.48,1229.44,6161.87,3781.09,6298.39,290.542,8206.5,6786.45,6396.2,3833.59
1552604_at,5435.6,3740.65,4283.15,371.981,465.661,979.076,969.991,2015.56,489.283,226.126,508.608,3109.86,2578.3,3157.67,513.03,5981.52,4877.8,202.963,350.752,4465.3
1552605_s_at,398.961,358.502,6133.5,4885.52,455.4,1258.95,788.973,4814.65,233.187,779.25,3097.6,2231.88,314.471,2027.62,5519.41,695.49,832.994,546.05,480.825,1227.06
1552607_at,1115.85,3005.22,497.882,6657.9,3205.08,175.377,281.124,919.252,982.809,264.293,6117.89,4229.94,432.621,4465.65,378.623,395.664,313.621,351.587,633.733,369.963
1552608_at,449.325,3010.57,432.257,897.2,4012.15,7388.12,647.097,3008.01,1224.21,4032.24,279.303,3058.85,2461.03,185.219,5407.38,572.816,501.23,2612.02,3091.33,4098.94
1552609_s_at,284.897,3201.85,7229.49,2653.83,362.81,9329.14,1739.83,250.097,554.173,2103.63,4480.65,286.367,1885.19,143.167,410.111,183.682,4292.56,426.812,5579.33,3752.48
1552610_a_at,430.958,873.582,8519.88,496.052,325.103,2576.97,2290.87,299.722,262.759,3074.87,371.236,4653.31,458.662,471.053,484.165,3359.76,656.086,483.644,1040.27,4102.83
1552611_a_at,365.782,5761.43,3113.72,4630.41,462.354,6076.11,445.14,1116.89,4649.77,662.013,7005.55,1399.73,2697.35,1175.15,6051.55,1215.93,1503.93,5924.46,2618.79,3568.84
1552612_at,2508.05,801.594,1289.86,379.187,2980,2916.42,335.125,6218.63,319.039,3580.04,11148.6,438.131,647.532,1372.72,1717.41,357.465,3486.32,3199.72,3793.51,867.117
1552613_s_at,5098.46,600.241,10273.9,284.703,2808.05,1159.1,2810.35,3513.03,6154.18,3336.51,896.114,7815.37,8133.58,749.772,2085.11,257.569,624.357,304.322,2385.18,1772.76
1552615_at,284.753,409.75,365.394,425.778,709.564,568.962,447.049,4041.08,301.245,2411.46,403.97,546.806,870.754,4805.75,1237.94,1207.85,4287.49,3709.88,2377.6,1457.61
1552616_a_at,790.947,618.106,1898.45,6903.32,5874.32,4563.35,411.727,7082.75,250.622,2850.33,250.132,10344.5,3023.14,1543.19,5833.27,796.542,997.958,666.16,501.03,6451.3
1552617_a_at,274.717,6709.53,309.182,1482.78,317.18,309.81,376.028,1396,488.131,415.344,226.978,219.169,8088.41,286.317,1061.53,1618.43,791.454,4373.6,4872.93,3531.47
1552618_at,5872.59,3892.02,709.852,5271.17,3095.99,2152.39,244.629,363.447,6477.12,4995.94,300.539,909.721,2912.02,1173.29,3729.79,4309.49,266.678,1142.79,5185.86,2672.4
1552619_a_at,559.461,5824.38,464.905,1196.46,395.811,434.065,2298.74,418.448,253.713,2254.78,2118.36,9303.77,3329.02,3104.47,949.965,205.649,304.672,3606.61,522.355,243.924
1552620_at,1024.15,357.818,11008.1,5693.49,300.746,3112,6009.18,8383.6,3375.82,3454.59,581.78,603.04,6142.89,5149.85,5434.21,3769.44,5987.88,11840.9,6198.98,7258.95
1552621_at,1119.17,8159.56,1142.52,5982.31,4477.27,3974.08,349.668,475.395,2580.7,407.761,1415.04,904.042,349.187,2261.77,5737.13,2171.71,4105.96,2475.78,536.953,1688.04
1552622_s_at,434.59,431.885,6918.94,2668.02,264.411,5760.13,3232.64,8796.3,804.578,167.274,5401.15,641.175,151.915,1103.24,455.745,329.919,331.811,489.69,1964.71,3311.23
1552623_at,520.64,1717.69,1281.96,487.96,6158.01,237.785,1206.15,1105.87,3540.43,2026.07,4601.94,540.086,5194.49,2928.95,692.182,2037.69,4269.32,7180.7,2676.63,880.051
1552625_a_at,7243.17,483.189,757.78,1041.46,5621.5,293.216,233.661,2533.61,362.197,4394.02,5678.78,704.34,483.422,382.408,1054.38,470.953,730.806,222.121,437.269,280.717
1552626_a_at,4182.7,239.085,2910.81,647.448,3426.34,5926.82,382.499,470.239,4860.42,561.154,224.669,2769.88,1514.69,674.677,322.458,5477.24,1342.55,489.794,3405.48,234.708
1552627_a_at,668.336,803.182,3117.06,3830.28,2391.88,264.052,2960.59,417.777,125.771,2596.15,264.862,1464.34,3934.61,207.557,449.732,7687.92,6100.27,4877.52,2039.99,6061.27
