logFC,AveExpr,t,P.Value,adj.P.Val,B,probe_id
-1853.4994,3747.651,-1.31727108206826,0.201905146855862,0.857477388872477,-4.59511348045237,225838_at
1732.1019,2867.77525,1.31708970018904,0.201964872461812,0.857537963323768,-4.59511348445875,220344_at
-915.0548,1054.3426,-1.31695821180388,0.202008177722403,0.857537963323768,-4.59511348736284,238119_at
-1161.2052,1877.4342,-1.31693146004557,0.202016989213187,0.857537963323768,-4.59511348795366,214960_at
-1141.7077,1500.56485,-1.31690268251536,0.202026468287885,0.857537963323768,-4.59511348858921,221239_s_at
-1115.7987,2293.42945,-1.31687806806755,0.202034576354361,0.857537963323768,-4.59511348913282,225428_s_at
-1231.8514,2166.2116,-1.31685010064609,0.202043789208219,0.857537963323768,-4.59511348975046,218985_at
1174.7078,2360.0249,1.31679560775847,0.202061740859239,0.857537963323768,-4.59511349095388,207784_at
821.3242,1323.5865,1.31671581422039,0.202088029580275,0.857537963323768,-4.59511349271597,1553497_at
1141.9107,2563.35475,1.31668874028646,0.20209694994625,0.857537963323768,-4.59511349331383,1565579_at
2171.4322,4699.4496,1.31665275194831,0.202108807921786,0.857537963323768,-4.59511349410853,220964_s_at
1054.6018,1838.5246,1.31657490971264,0.202134458405256,0.857537963323768,-4.5951134958274,219120_at
-2453.258,3751.3216,-1.3165622723671,0.202138622888799,0.857537963323768,-4.59511349610645,200660_at
-1642.1461,2820.88975,-1.31650223640324,0.202158407926618,0.857537963323768,-4.59511349743208,225244_at
763.0712,1372.2589,1.31649244646673,0.20216163437404,0.857537963323768,-4.59511349764824,1556411_s_at
-1143.836,1985.9403,-1.31645684447539,0.202173367981782,0.857537963323768,-4.59511349843433,1553974_at
-1313.3593,2081.71825,-1.31643903497492,0.202179237788366,0.857537963323768,-4.59511349882755,238322_s_at
1081.8719,1197.65765,1.31636414576734,0.202203921867737,0.857537963323768,-4.59511350048103,1555235_s_at
-1244.1251,1639.68225,-1.3163615147857,0.20220478910307,0.857537963323768,-4.59511350053912,206596_s_at
-1297.653,1929.5639,-1.31629076732473,0.202228110271396,0.857537963323768,-4.59511350210109,205699_at
-2520.9008,3825.4293,-1.31627564473832,0.202233095548179,0.857537963323768,-4.59511350243496,200811_at
-1541.1943,2456.21965,-1.31619112829848,0.202260958810179,0.857550810225611,-4.59511350430084,1555240_s_at
1762.0248,3164.1102,1.31617130591549,0.202267494260073,0.857550810225611,-4.59511350473845,203807_x_at
2502.076,5700.1735,1.3160708009533,0.202300633337633,0.85762480636854,-4.59511350695717,238066_at
860.3547,1090.88935,1.31586802678694,0.202367506124364,0.857750528402621,-4.5951135114332,1563057_at
-1487.7238,2979.0421,-1.31586625766415,0.202368089638448,0.857750528402621,-4.59511351147225,244801_at
-687.7875,1005.46005,-1.31575277658908,0.202405522125446,0.857750528402621,-4.59511351397701,231741_at
-1184.1064,1639.8113,-1.31569784918994,0.202423642236234,0.857750528402621,-4.59511351518932,209516_at
-1219.2825,1995.46395,-1.31568617481762,0.20242749368186,0.857750528402621,-4.59511351544699,237138_at
-1469.9869,2953.94935,-1.31561578220201,0.202450717842553,0.857750528402621,-4.59511351700057,206529_x_at
-1463.0481,2263.43905,-1.31546791589207,0.20249950915632,0.857750528402621,-4.59511352026383,233254_x_at
8790.4831,18653.29945,1.31544548632577,0.202506911022672,0.857750528402621,-4.5951135207588,208093_s_at
-1693.5322,4383.8683,-1.31538456880213,0.202527015169538,0.857750528402621,-4.5951135221031,212445_s_at
-1356.9344,1640.2266,-1.31537504066326,0.202530159809743,0.857750528402621,-4.59511352231336,206370_at
1987.1855,4194.07425,1.31533492255388,0.202543400696412,0.857750528402621,-4.59511352319864,240501_at
-1268.4101,1910.28595,-1.31525472448821,0.202569871904825,0.857750528402621,-4.5951135249683,244620_at
-1097.4325,1452.47975,-1.31522463845392,0.202579803186703,0.857750528402621,-4.59511352563216,228482_at
-1234.7688,2060.0147,-1.31516524783856,0.202599408912451,0.857750528402621,-4.59511352694261,1560826_at
-1809.1002,2830.0566,-1.31513739179054,0.202608605119039,0.857750528402621,-4.59511352755723,231129_at
-1762.3198,3097.6216,-1.31513593901,0.202609084739093,0.857750528402621,-4.59511352758929,222063_s_at
-1020.3463,1519.40835,-1.31511500257703,0.202615996778391,0.857750528402621,-4.59511352805123,203129_s_at
1241.6645,1873.72045,1.3150647207085,0.202632597791882,0.857750528402621,-4.59511352916064,220763_at
11133.8211,17347.16945,1.31505890284438,0.202634518680906,0.857750528402621,-4.595113529289,202074_s_at
1697.2625,3794.76345,1.31500336343498,0.202652856889945,0.857750528402621,-4.59511353051437,207945_s_at
-1096.1016,1542.0509,-1.31496423537744,0.202665777116148,0.857750528402621,-4.59511353137763,211788_s_at
-1251.5472,2552.4804,-1.31490628687723,0.202684913102883,0.857750528402621,-4.59511353265608,204817_at
-1264.3887,1624.17285,-1.31484133139671,0.202706364640658,0.857750528402621,-4.59511353408908,242799_at
1115.7293,2292.52935,1.31483999725857,0.202706805258167,0.857750528402621,-4.59511353411851,219569_s_at
1077.7536,2263.2727,1.31475727545004,0.202734126737064,0.857799750762188,-4.59511353594338,1553498_at
1158.6333,1446.34625,1.314640019164,0.202772859241936,0.857887723692146,-4.59511353852995,207080_s_at
1293.3727,2479.83485,1.31456987360946,0.202796032729042,0.857887723692146,-4.59511354007722,222652_s_at
1280.0889,1636.44685,1.31452253451077,0.202811672978925,0.857887723692146,-4.59511354112139,1554994_at
-1281.9145,1462.26935,-1.31446668418251,0.202830126444804,0.857887723692146,-4.59511354235327,244504_x_at
-892.7994,1031.6267,-1.31445686230916,0.202833371818352,0.857887723692146,-4.59511354256991,216900_s_at
-1241.6119,1593.25815,-1.31436333808923,0.202864276410206,0.857943290760551,-4.59511354463265,242346_x_at
-1429.9271,2084.20795,-1.31431388739791,0.202880618620273,0.857943290760551,-4.59511354572329,218689_at
-2299.0514,2346.549,-1.31427465458226,0.202893584810863,0.857943290760551,-4.59511354658854,232978_at
708.2867,1252.23165,1.31422681608428,0.202909395999306,0.857943796014389,-4.59511354764357,207681_at
1357.1617,1894.14565,1.31406649157733,0.202962392159121,0.858056418604708,-4.59511355117915,218993_at
1866.988,3368.6793,1.3140003517375,0.202984258201556,0.858056418604708,-4.59511355263762,1554307_at
1228.2399,2810.09615,1.31396789710926,0.202994988478261,0.858056418604708,-4.59511355335327,1554479_a_at
-1644.8607,2896.25855,-1.31395468765512,0.202999355966737,0.858056418604708,-4.59511355364455,244840_x_at
1103.1674,1709.7328,1.31390888388668,0.2030145007969,0.858056418604708,-4.59511355465453,224020_at
-1093.9979,1544.85895,-1.3138225512489,0.203043048732286,0.858110743560157,-4.59511355655811,236476_at
-1505.3351,3100.45715,-1.31373956183541,0.203070494106497,0.858160400778538,-4.5951135583879,215693_x_at
960.509799999999,2521.0873,1.31362394327489,0.203108735073996,0.858197232530938,-4.59511356093697,1555261_at
-1150.4998,1760.5541,-1.3136182978458,0.203110602449938,0.858197232530938,-4.59511356106143,205499_at
-1109.0898,1921.3554,-1.31352244145554,0.203142311549063,0.858264885553281,-4.59511356317467,239116_at
-872.7149,1281.92945,-1.31345483433385,0.203164678172172,0.858293059732925,-4.59511356466507,227971_at
1220.8879,1725.48985,1.31333793821639,0.203203355726711,0.858390131681831,-4.59511356724192,203543_s_at
-1300.9738,2080.3512,-1.31321160389883,0.203245162573974,0.858477830827177,-4.59511357002664,239496_at
-1201.628,1501.9352,-1.31318031036016,0.203255519342621,0.858477830827177,-4.5951135707164,225290_at
2033.0688,6122.3958,1.31307019808162,0.203291964882512,0.85856543951424,-4.59511357314335,201460_at
-1723.272,3990.2252,-1.31298795232055,0.203319190344984,0.858614098409823,-4.59511357495602,223296_at
-1748.7335,2243.00345,-1.31292794769375,0.20333905521599,0.858631668515157,-4.59511357627845,1556996_at
1143.9294,1345.4035,1.31268292466198,0.203420187203934,0.85865732071412,-4.59511358167802,215041_s_at
-1264.5644,2286.4432,-1.31255806628314,0.203461540010206,0.85865732071412,-4.59511358442925,208343_s_at
1398.1911,2397.44265,1.31253414691919,0.203469462797222,0.85865732071412,-4.59511358495629,1560742_at
-1830.996,3874.8034,-1.31249409721923,0.203482728958555,0.85865732071412,-4.59511358583872,219046_s_at
1092.4836,1871.8422,1.31244230503686,0.20349988572992,0.85865732071412,-4.59511358697986,237585_at
6469.0979,9352.67155,1.31238115103453,0.203520145168474,0.85865732071412,-4.59511358832723,202300_at
-1092.1371,2717.88515,-1.31232120590974,0.203540005651429,0.85865732071412,-4.59511358964792,225340_s_at
1822.0713,2962.78765,1.31230893478442,0.203544071397535,0.85865732071412,-4.59511358991827,218096_at
1185.7504,1816.5277,1.31224048295577,0.203566752449394,0.85865732071412,-4.59511359142632,234195_at
1179.99641,1604.784795,1.31216058124304,0.203593229838563,0.85865732071412,-4.59511359318654,239712_at
2350.464,4349.1474,1.31209068089234,0.203616395236,0.85865732071412,-4.59511359472638,220956_s_at
-1279.5386,2073.8339,-1.31207570955716,0.203621357094211,0.85865732071412,-4.59511359505618,1566463_at
1550.4822,2410.4018,1.31205064164258,0.20362966541141,0.85865732071412,-4.59511359560838,231048_at
-1390.3981,2220.57455,-1.31195919552414,0.203659975854317,0.85865732071412,-4.59511359762272,241542_at
-1151.7441,2152.13415,-1.31194153199555,0.20366583095776,0.85865732071412,-4.5951135980118,215661_at
-1115.3013,2356.41725,-1.31185837527816,0.203693397497558,0.85865732071412,-4.59511359984344,225766_s_at
-1738.0618,3242.2387,-1.31185681857938,0.203693913572616,0.85865732071412,-4.59511359987773,215182_x_at
-1032.8231,1249.58005,-1.31181895927461,0.203706464961756,0.85865732071412,-4.5951136007116,219996_at
816.7178,1352.2811,1.31180079123044,0.203712488376833,0.85865732071412,-4.59511360111176,227661_at
1340.0079,3793.34965,1.31177664510483,0.203720493974164,0.85865732071412,-4.59511360164358,228754_at
1296.5221,2184.70745,1.31171809286629,0.203739907865783,0.85865732071412,-4.59511360293317,234462_at
1538.1497,2627.69255,1.31167893167147,0.203752893165641,0.85865732071412,-4.59511360379565,236954_at
-33142.2,73947.61,-1.31164824318173,0.203763069487419,0.85865732071412,-4.59511360447152,210646_x_at
1402.4582,2860.89,1.31162508716897,0.203770748297843,0.85865732071412,-4.5951136049815,213894_at
-2037.5734,3705.7266,-1.31157762101213,0.203786489348394,0.85865732071412,-4.59511360602684,218642_s_at
1546.9311,2729.68095,1.31146069764,0.203825268322336,0.85865732071412,-4.59511360860172,234153_at
977.1458,2236.1378,1.31144336576745,0.20383101712622,0.85865732071412,-4.59511360898338,204091_at
-1132.2042,2542.7378,-1.31143957298999,0.203832275168376,0.85865732071412,-4.5951136090669,205314_x_at
-924.1987,916.39195,-1.31131873895167,0.203872358285767,0.85865732071412,-4.59511361172771,241117_at
4257.4871,8954.80945,1.31126428206433,0.203890424757755,0.85865732071412,-4.59511361292681,222657_s_at
1011.918,2157.8563,1.31121218004513,0.203907711154453,0.85865732071412,-4.59511361407402,218179_s_at
-928.3442,1456.0863,-1.31113500398277,0.203933318713521,0.85865732071412,-4.59511361577327,202766_s_at
-1386.0147,3304.06145,-1.31098998896028,0.203981442503511,0.85865732071412,-4.59511361896601,1566217_at
-1727.8651,2236.58715,-1.31078875721807,0.20404823670667,0.85865732071412,-4.59511362339603,241835_at
-1651.8801,2835.65215,-1.31076824394527,0.204055046569569,0.85865732071412,-4.59511362384759,220497_at
-1394.53,2759.6606,-1.31075229836213,0.204060340203057,0.85865732071412,-4.59511362419861,1566577_at
1410.9572,2953.5976,1.31075174544991,0.204060523761432,0.85865732071412,-4.59511362421078,226009_at
-1152.5937,1361.05775,-1.31074397909602,0.204063102085363,0.85865732071412,-4.59511362438173,214992_s_at
1169.2377,1469.38015,1.31073547684939,0.204065924744831,0.85865732071412,-4.59511362456889,240151_at
-1603.2847,3329.50695,-1.3107330874377,0.204066718010713,0.85865732071412,-4.59511362462149,203612_at
2780.7231,7831.14555,1.31071559128091,0.20407252667041,0.85865732071412,-4.59511362500663,215467_x_at
-1348.9834,1959.1396,-1.31066149843509,0.204090486112252,0.85865732071412,-4.59511362619733,1561611_at
-5568.345,10561.7305,-1.31063225998819,0.204100194123569,0.85865732071412,-4.59511362684092,221570_s_at
-638.416,840.7451,-1.31059534046317,0.204112452990031,0.85865732071412,-4.59511362765357,221868_at
840.569899999999,1767.17465,1.31054822902396,0.20412809684358,0.85865732071412,-4.59511362869052,235320_at
-1440.1261,2862.31805,-1.31036387596229,0.204189322227703,0.85865732071412,-4.59511363274804,237559_at
-1998.8661,3988.64795,-1.31035744263542,0.204191459054692,0.85865732071412,-4.59511363288962,209210_s_at
1177.1394,2979.5685,1.31031077191369,0.204206961238911,0.85865732071412,-4.59511363391675,236009_at
-799.3765,1210.89285,-1.31024582520753,0.204228535516652,0.85865732071412,-4.59511363534606,208071_s_at
1763.4713,3319.75055,1.31022310251182,0.204236084059873,0.85865732071412,-4.59511363584611,224446_at
-1419.5243,2641.49045,-1.31020787734835,0.204241142023646,0.85865732071412,-4.59511363618117,211410_x_at
1205.351,1746.6736,1.31011198568186,0.204273000517109,0.85865732071412,-4.59511363829136,237457_at
1080.6037,1922.75375,1.31009368397044,0.204279081412556,0.85865732071412,-4.59511363869409,1556925_at
7319.9666,12368.6873,1.31003407452567,0.204298888124107,0.85865732071412,-4.59511364000579,209606_at
-1581.0786,3587.9763,-1.31003378264077,0.204298985113767,0.85865732071412,-4.59511364001222,235978_at
-1290.3671,1694.43245,-1.31000991534269,0.204306916036486,0.85865732071412,-4.5951136405374,244774_at
1603.7713,3963.49665,1.30998645531715,0.204314711859684,0.85865732071412,-4.59511364105362,241218_at
1261.5678,2798.9088,1.30995488579131,0.204325202855671,0.85865732071412,-4.59511364174826,1561258_at
1336.2561,2379.76435,1.30995265364987,0.204325944643471,0.85865732071412,-4.59511364179738,1555793_a_at
-884.8291,1545.24085,-1.30994772102245,0.20432758386731,0.85865732071412,-4.59511364190592,1552898_a_at
1457.8134,2561.0146,1.30992217493098,0.204336073576392,0.85865732071412,-4.59511364246802,218344_s_at
-3884.4672,4541.9159,-1.30988873177477,0.204347188125644,0.85865732071412,-4.59511364320387,208801_at
1023.0473,1672.09665,1.30988135757169,0.204349638942937,0.85865732071412,-4.59511364336612,1566548_at
1580.4099,2401.58985,1.30977027891214,0.204386558723021,0.85865732071412,-4.59511364581008,216040_x_at
2059.6363,4153.42835,1.30966064348439,0.204423003910775,0.85865732071412,-4.59511364822214,208729_x_at
1009.4043,1358.13115,1.30965885377635,0.204423598890489,0.85865732071412,-4.59511364826152,1564144_at
-1207.7114,2119.4193,-1.30965177215432,0.204425953154463,0.85865732071412,-4.59511364841731,201551_s_at
-1798.0642,2882.1306,-1.30964360736489,0.204428667540432,0.85865732071412,-4.59511364859694,214002_at
-978.7118,1196.6505,-1.30962631436538,0.204434416694596,0.85865732071412,-4.59511364897738,208227_x_at
669.2402,943.9466,1.30959609752745,0.204444462753661,0.85865732071412,-4.59511364964214,1554571_at
1391.9478,2409.5267,1.3092736521126,0.204551688740851,0.858873301802433,-4.59511365673512,204492_at
1214.3584,1466.9036,1.30925305790616,0.204558538627441,0.858873301802433,-4.5951136571881,203977_at
-1205.7449,2303.07675,-1.30923873124139,0.204563303958032,0.858873301802433,-4.59511365750322,210568_s_at
-2395.5691,5035.61825,-1.30922417405418,0.204568146053605,0.858873301802433,-4.59511365782341,226036_x_at
1483.3978,2907.9422,1.30915565316145,0.204590939068817,0.858873301802433,-4.5951136593305,215881_x_at
1381.6337,3384.20215,1.30908259434728,0.204615243774857,0.858873301802433,-4.59511366093733,204640_s_at
-1335.3358,2451.254,-1.30908164713457,0.204615558901881,0.858873301802433,-4.59511366095817,227390_at
936.6557,1479.07995,1.30892793277846,0.204666702955622,0.858873301802433,-4.59511366433872,242738_s_at
-957.3214,1428.1928,-1.3088655527804,0.204687460958664,0.858873301802433,-4.59511366571053,206793_at
-1655.8906,2176.1354,-1.30886037592185,0.204689183719986,0.858873301802433,-4.59511366582437,1563503_at
-1397.0393,2607.36935,-1.30882015731,0.204702568103999,0.858873301802433,-4.5951136667088,203894_at
-1417.7502,2196.3496,-1.3087891743151,0.204712879425058,0.858873301802433,-4.59511366739012,225487_at
-980.569,1658.6981,-1.30875067859892,0.204725691587759,0.858873301802433,-4.59511366823662,1558215_s_at
-1429.2471,3945.48415,-1.3087386399425,0.204729698427506,0.858873301802433,-4.59511366850135,234129_at
-2642.1032,5713.6362,-1.30873317328332,0.204731517922105,0.858873301802433,-4.59511366862156,208818_s_at
1762.1041,3557.46775,1.30846928139024,0.204819365333891,0.859119825904379,-4.59511367442393,215946_x_at
1240.2813,1490.12665,1.3084622427618,0.204821708837011,0.859119825904379,-4.59511367457868,203729_at
1357.7903,2470.68455,1.30835439273172,0.204857619993229,0.859204539209099,-4.59511367694981,243194_at
-1299.285,2404.0765,-1.30819134030413,0.204911921382977,0.859262604328049,-4.59511368053433,239372_at
1407.3977,1772.09045,1.30817512937973,0.20491732072438,0.859262604328049,-4.59511368089069,222856_at
-1719.0422,2696.3298,-1.30817125324558,0.204918611757356,0.859262604328049,-4.59511368097589,226401_at
-1084.7515,1955.53205,-1.30809855136624,0.204942827915666,0.859298245114189,-4.59511368257404,214116_at
-1540.6691,2666.04505,-1.30797752104143,0.204983146671185,0.859329660801476,-4.59511368523442,208058_s_at
-948.548200000001,2017.069,-1.30788652773597,0.205013463285671,0.859329660801476,-4.59511368723443,228146_at
-1066.552,1611.3821,-1.30787343110104,0.205017827033248,0.859329660801476,-4.59511368752229,242559_at
-1528.1836,2492.6601,-1.30779891435814,0.205042657098918,0.859329660801476,-4.59511368916007,212389_at
-1335.9027,2466.54905,-1.30774462538547,0.205060748452652,0.859329660801476,-4.59511369035323,232259_s_at
-1360.8093,2531.32005,-1.30769905545465,0.205075935218038,0.859329660801476,-4.59511369135473,236506_at
1277.0082,2242.0661,1.30769428077032,0.205077526493729,0.859329660801476,-4.59511369145967,1553354_a_at
1142.105,1706.3033,1.30767014768145,0.205085569559674,0.859329660801476,-4.59511369199004,215229_at
786.6969,1193.90025,1.30763618081785,0.205096890438652,0.859329660801476,-4.59511369273651,1569926_s_at
1049.6613,1659.19955,1.30748052983989,0.205148773873054,0.859329660801476,-4.59511369615701,205865_at
1667.0952,3468.0524,1.30747783836979,0.205149671115845,0.859329660801476,-4.59511369621615,219393_s_at
-2216.1071,4836.61995,-1.30746739520871,0.205153152532539,0.859329660801476,-4.59511369644564,202282_at
-1733.5113,2377.02025,-1.30746292670592,0.205154642202866,0.859329660801476,-4.59511369654383,220002_at
1372.4688,2587.9587,1.30737738075911,0.205183162387276,0.859344660308748,-4.5951136984236,203919_at
-1103.3035,1195.10255,-1.30731626159455,0.205203540813491,0.859344660308748,-4.59511369976657,228913_at
-1288.0115,1578.66815,-1.30729292662989,0.20521132160194,0.859344660308748,-4.59511370027929,244359_s_at
1200.4249,1749.58295,1.30716736576382,0.205253192445782,0.859344660308748,-4.59511370303806,216914_at
1230.9597,1688.17485,1.30713764364152,0.205263104871198,0.859344660308748,-4.59511370369108,218862_at
1575.4927,2211.36295,1.30708929038877,0.20527923163709,0.859344660308748,-4.59511370475341,236149_at
1110.7227,1559.85235,1.30708119101977,0.205281933033364,0.859344660308748,-4.59511370493135,1556136_at
-1022.3303,1834.57515,-1.30707510856543,0.205283961742891,0.859344660308748,-4.59511370506498,239952_at
-1129.17,2224.5503,-1.30694375387671,0.205327776901132,0.859392730751905,-4.59511370795071,217999_s_at
-2426.1629,5339.07055,-1.30687801861685,0.205349706535124,0.859392730751905,-4.59511370939477,1559942_at
-829.2555,1070.18855,-1.30675709217714,0.205390053009434,0.859392730751905,-4.59511371205113,1557446_x_at
2483.9751,4404.07375,1.30668067726602,0.205415551630334,0.859392730751905,-4.59511371372962,200683_s_at
-1207.7612,2375.5421,-1.30667446450366,0.20541762485343,0.859392730751905,-4.59511371386609,213063_at
-1271.0374,1592.7851,-1.3065036778002,0.205474623430281,0.859392730751905,-4.59511371761725,233050_at
-1251.8607,1670.44995,-1.30649856122641,0.205476331232418,0.859392730751905,-4.59511371772962,1552625_a_at
-1738.7401,2612.86595,-1.30642734820063,0.205500101755178,0.859392730751905,-4.59511371929365,224736_at
1605.3137,2782.50955,1.30642539136002,0.205500754968238,0.859392730751905,-4.59511371933662,235174_s_at
-2711.6539,3818.09745,-1.30641389530624,0.205504592499191,0.859392730751905,-4.5951137195891,218462_at
-1242.7216,2467.269,-1.30640654513289,0.205507046111074,0.859392730751905,-4.59511371975052,239345_at
-1209.6525,1873.56145,-1.30636796991483,0.205519923544058,0.859392730751905,-4.5951137205977,213312_at
1718.3142,3030.7045,1.30614070279181,0.205595804115491,0.859392730751905,-4.5951137255885,213174_at
-931.0671,1273.98035,-1.30594218743312,0.205662102830045,0.859392730751905,-4.59511372994742,1553261_x_at
-1484.2357,2853.63605,-1.3059118230151,0.20567224518609,0.859392730751905,-4.59511373061411,235784_at
1642.1449,3338.51885,1.30590100069234,0.205675860164353,0.859392730751905,-4.59511373085173,204015_s_at
-1631.1018,3009.5371,-1.30587021715381,0.205686143054131,0.859392730751905,-4.5951137315276,213637_at
-949.3503,1525.17255,-1.30580339893574,0.205708464295773,0.859392730751905,-4.59511373299461,232163_at
-1122.4781,2007.24785,-1.30578913634112,0.205713229091391,0.859392730751905,-4.59511373330774,234750_at
1572.6408,2508.5719,1.30575185581962,0.205725684038252,0.859392730751905,-4.59511373412621,214326_x_at
1715.7712,2917.8984,1.30572997560575,0.205732994212305,0.859392730751905,-4.59511373460657,51192_at
1667.1064,3629.1908,1.30570877715946,0.205740076801004,0.859392730751905,-4.59511373507196,219893_at
2577.3035,6353.49325,1.30566972938663,0.205753123505068,0.859392730751905,-4.59511373592919,229548_at
1663.0176,2773.0247,1.30565014483889,0.205759667368082,0.859392730751905,-4.59511373635913,223449_at
2010.0606,6171.0697,1.30554308763974,0.205795441682734,0.859392730751905,-4.59511373870929,204265_s_at
-1911.9136,3895.2256,-1.30553789897299,0.205797175654653,0.859392730751905,-4.59511373882319,220357_s_at
1380.9942,1576.1886,1.30552539785064,0.205801353382524,0.859392730751905,-4.59511373909761,224070_at
-1636.9838,2074.3593,-1.30543987163035,0.205829937010486,0.859392730751905,-4.59511374097499,1554608_at
-1466.4715,2296.21305,-1.30543035617332,0.205833117352539,0.859392730751905,-4.59511374118386,225812_at
-928.8953,1362.80315,-1.305386265527,0.205847854226531,0.859392730751905,-4.59511374215166,220631_at
-1577.8728,2181.7578,-1.30538306253446,0.20584892482797,0.859392730751905,-4.59511374222196,214555_at
1622.4179,2232.35535,1.30534458609443,0.205861785931315,0.859392730751905,-4.5951137430665,242594_at
-904.8002,1401.3967,-1.30528921211307,0.205880296291709,0.859392730751905,-4.59511374428191,242011_at
-928.4582,1682.0659,-1.30527497887316,0.205885054374708,0.859392730751905,-4.59511374459431,212127_at
999.6843,1852.21425,1.30521214840982,0.205906059228999,0.859392730751905,-4.59511374597333,212720_at
3046.1952,5328.8926,1.30519544513004,0.205911643583902,0.859392730751905,-4.59511374633993,225685_at
-1314.3722,1670.938,-1.30514425390229,0.205928758920675,0.859392730751905,-4.59511374746344,1561912_at
-1942.2742,4777.5809,-1.3051171511807,0.205937820925949,0.859392730751905,-4.59511374805825,201433_s_at
1680.8221,2872.15205,1.30507033230154,0.205953475913309,0.859392730751905,-4.59511374908576,1562305_x_at
-1701.5877,2030.08375,-1.30505788339987,0.205957638650781,0.859392730751905,-4.59511374935897,225990_at
1471.7177,3170.41865,1.30499895404396,0.205977344687285,0.859392730751905,-4.59511375065221,1565820_x_at
-993.9861,1144.17755,-1.30498232706853,0.205982905030419,0.859392730751905,-4.59511375101709,223318_s_at
872.2629,963.92495,1.30493003346971,0.206000393660669,0.859392730751905,-4.59511375216467,1560104_at
-907.8051,1417.39485,-1.30492563310015,0.206001865335915,0.859392730751905,-4.59511375226123,229846_s_at
-1043.1288,1622.1054,-1.30492294565756,0.206002764137805,0.859392730751905,-4.5951137523202,244178_at
1593.8935,4049.22725,1.30466522969473,0.206088970160153,0.859474471703623,-4.59511375797524,220974_x_at
1140.5145,1987.59035,1.30466100816537,0.206090382496126,0.859474471703623,-4.59511375806786,240523_at
1441.0122,2488.0137,1.30464949336253,0.206094234875371,0.859474471703623,-4.59511375832051,1564887_at
-1708.4113,3322.97155,-1.30464195601782,0.206096756591155,0.859474471703623,-4.59511375848589,244401_at
1214.4207,2367.20945,1.30462940265377,0.206100956534178,0.859474471703623,-4.59511375876133,1557059_at
1529.078,2801.9381,1.30452295537924,0.206136572972996,0.859520692272919,-4.59511376109681,229643_at
-1472.0141,3734.00555,-1.3044352249941,0.206165930488051,0.859520692272919,-4.59511376302155,234917_at
2066.5365,6852.65775,1.30443398787218,0.206166344493621,0.859520692272919,-4.59511376304869,232706_s_at
1379.026,2877.0063,1.30440835617216,0.206174922344021,0.859520692272919,-4.59511376361101,230781_at
1509.0022,2753.3751,1.30430947366309,0.206208016759498,0.859593116523752,-4.59511376578027,239772_x_at
-1839.5575,3582.73455,-1.30417923734124,0.206251611114056,0.859628016329532,-4.59511376863719,207625_s_at
-1115.3778,1869.2968,-1.30417917885863,0.206251630691708,0.859628016329532,-4.59511376863847,1557840_at
-819.8084,1588.9834,-1.3041435550349,0.206263556401045,0.859628016329532,-4.59511376941989,239668_at
1409.9258,2379.2574,1.30396510896724,0.206323302482087,0.859709810599454,-4.59511377333396,205973_at
1953.9432,2765.54,1.30391870074768,0.206338842769905,0.859709810599454,-4.59511377435182,230975_at
1465.8858,2708.6074,1.30372494888813,0.206403732495278,0.859709810599454,-4.59511377860108,223990_at
-1333.512,2201.3302,-1.30365249089917,0.206428003590855,0.859709810599454,-4.59511378019007,222706_at
-1220.6764,2241.6479,-1.30360762935768,0.206443031878084,0.859709810599454,-4.59511378117385,243751_at
1259.4898,3329.5449,1.30360544604535,0.206443763293431,0.859709810599454,-4.59511378122173,220058_at
1051.6524,955.7228,1.30360460854346,0.206444043859294,0.859709810599454,-4.59511378124009,236006_s_at
-1103.3151,1700.53045,-1.30358964572383,0.206449056502664,0.859709810599454,-4.59511378156821,1553322_s_at
1413.2122,2826.9616,1.30358433022301,0.206450837253346,0.859709810599454,-4.59511378168477,234217_at
-1244.4447,1731.63505,-1.30356042653199,0.206458845398081,0.859709810599454,-4.59511378220894,204536_s_at
1276.7204,2641.5941,1.30354065895141,0.206465468057887,0.859709810599454,-4.59511378264241,225643_at
-4287.8054,11483.1088,-1.30350564143996,0.206477200251984,0.859709810599454,-4.59511378341027,218155_x_at
-1386.7449,2307.06765,-1.30343680918779,0.206500263179353,0.859709810599454,-4.59511378491958,209816_at
-1302.3829,2489.86655,-1.30342456227794,0.20650436683789,0.859709810599454,-4.59511378518811,1560520_at
-1775.6807,2911.40755,-1.3033807657532,0.206519042568143,0.859709810599454,-4.59511378614842,1561657_at
1663.4764,2465.6138,1.30323619661863,0.20656749184794,0.859750090223374,-4.59511378931815,1552796_a_at
-1363.5331,1712.39715,-1.30307777380954,0.206620594054387,0.859750090223374,-4.59511379279135,240350_at
-1017.1219,1278.66285,-1.30302856868832,0.206637089426294,0.859750090223374,-4.59511379387004,1554245_x_at
-1463.4244,2663.1869,-1.30298738603027,0.206650896160685,0.859750090223374,-4.59511379477284,216611_s_at
1540.9429,1996.59385,1.30298085913231,0.206653084408504,0.859750090223374,-4.59511379491592,227296_at
-1372.6101,2111.03925,-1.30297684509419,0.206654430188485,0.859750090223374,-4.59511379500391,217527_s_at
-1189.2937,2271.66915,-1.30293094892003,0.206669818208606,0.859750090223374,-4.59511379601001,241115_at
-1116.918,1620.7126,-1.30283210633947,0.206702961072289,0.859750090223374,-4.59511379817667,239594_at
1113.2388,1535.1694,1.3027931287529,0.206716031767731,0.859750090223374,-4.59511379903104,230192_at
